,0
0,Let
1,me
2,turn
3,your
4,question
5,on
6,its
7,head
8,by
9,asking
10,what
11,use
12,it
13,is
14,to
15,an
16,American
17,English
18,speaker
19,to
20,learn
21,another
22,language
23,?
24,The
25,languages
26,we
27,speak
28,(and
29,those
30,we
31,program
32,in
33,)
34,inform
35,the
36,way
37,we
38,think
39,.
40,This
41,can
42,happen
43,on
44,a
45,fundamental
46,level
47,","
48,such
49,as
50,c
51,++
52,versus
53,javascript
54,versus
55,lisp
56,","
57,or
58,on
59,an
60,implementation
61,level
62,","
63,in
64,which
65,a
66,ruby
67,construct
68,provides
69,a
70,eureka
71,moment
72,for
73,a
74,solution
75,in
76,your
77,"""real"
78,job
79,"."""
80,Speaking
81,of
82,your
83,real
84,job
85,","
86,if
87,the
88,market
89,goes
90,south
91,and
92,your
93,employer
94,decides
95,to
96,"""right"
97,size
98,""""
99,you
100,","
101,how
102,do
103,you
104,think
105,you
106,'ll
107,stack
108,up
109,against
110,a
111,guy
112,who
113,is
114,flexible
115,because
116,he
117,'s
118,written
119,software
120,in
121,tens
122,of
123,languages
124,","
125,instead
126,of
127,your
128,limited
129,exposure
130,?
131,All
132,things
133,being
134,equal
135,","
136,I
137,think
138,the
139,answer
140,is
141,clear
142,.
143,Finally
144,","
145,you
146,program
147,for
148,a
149,living
150,because
151,you
152,love
153,programming
154,...
155,right
156,?
