,0
0,I
1,want
2,to
3,do
4,an
5,automation
6,of
7,the
8,Internet
9,Explorer
10,.
11,Open
12,the
13,Internet
14,Explorer
15,","
16,navigate
17,to
18,login
19,.live.com
20,and
21,set
22,a
23,value
24,into
25,the
26,email
27,textbox
28,.
29,Here
30,'s
31,the
32,simple
33,"script:
The last line always returns the following TypeError: 
getElementById()"
34,takes
35,exactly
36,1
37,argument
38,(2
39,given
40,)
41,When
42,I
43,try
44,to
45,add
46,the
47,value
48,through
49,the
50,console
51,of
52,the
53,Internet
54,Explorer
55,it
56,works
57,.
58,Btw
59,.
60,the
61,getElementsByTagName
62,()
63,method
64,works
65,without
66,any
67,Errors
68,.
69,Thanks
70,for
71,any
72,help
73,!
