,0
0,I
1,have
2,a
3,pretty
4,simple
5,Django
6,app
7,","
8,that
9,I
10,am
11,trying
12,to
13,run
14,unit
15,tests
16,on
17,.
18,In
19,my
20,tests
21,.py
22,file
23,I
24,am
25,trying
26,to
27,import the
28,parent
29,apps
30,views
31,file
32,.
33,I
34,tried
35,'from
36,.
37,import views
38,'
39,but
40,got
41,an
42,error
43,:
44,I
45,read
46,that
47,when
48,a
49,relative
50,path
51,does
52,not
53,work
54,","
55,you
56,can
57,try
58,using
59,an
60,absolute
61,path
62,so
63,I
64,tried
65,'from
66,menu
67,import views
68,'
69,but
70,than
71,got
72,another
73,error
74,:
75,When
76,I
77,run
78,a
79,local
80,server
81,for
82,the
83,application
84,it
85,works
86,just
87,fine
88,.
89,Its
90,only
91,when
92,I
93,run
94,'coverage
95,run
96,'coverage
97,run
98,menu
99,/tests.py'.
100,Since
101,it
102,is
103,running
104,fine
105,","
106,and
107,the
108,module
109,is
110,in
111,my
112,setting
113,'s
114,installed
115,apps
116,","
117,Im
118,not
119,entirely
120,sure
121,why
122,this
123,is
124,happening
125,.
126,menu
127,/tests.py
128,settings
129,.py
130,Traceback
