,0
0,To
1,speed
2,it
3,up
4,","
5,one
6,could
7,turn
8,all
9,regexes
10,into
11,one
12,internally
13,and
14,create
15,the
16,dispatcher
17,on
18,the
19,fly
20,.
21,Ideally
22,","
23,this
24,would
25,be
26,turned
27,into
28,a
29,class
30,then
31,.
