,0
0,I
1,prefer
2,to
3,use
4,glob
5,here
6,is
7,how
8,to
9,list
10,all
11,file
12,types
13,in
14,your
15,current
16,"folder:
here is how to list all (for example)"
17,.txt
18,files
19,in
20,your
21,current
22,folder
23,:
24,here
25,is
26,how
27,to
28,list
29,all
30,file
31,types
32,in
33,a
34,chose
35,directory
36,:
37,hope
38,this
39,helped
40,you
