,0
0,Besides
1,@Matt's
2,approach
3,","
4,one
5,way
6,to
7,change
8,the
9,default
10,directory
11,to
12,use
13,for
14,notebooks
15,permanently
16,is
17,to
18,change
19,the
20,config
21,files
22,.
23,Firstly
24,in
25,the
26,cmdline
27,","
28,"type:
to initialize a profile with the default configuration file. Secondly, in file ipython_notebook_config.py, uncomment and edit this line:
changing D:\\Documents\\Desktop to whatever path you like. 
This works for me ;)"
29,UPDATE
30,:
31,There
32,is
33,no
34,c
35,.NotebookManager.notebook_dir
36,anymore
37,.
38,Now
39,","
40,the
41,line
42,to
43,uncomment
44,and
45,config
46,is
47,this
48,one
49,:
50,c
51,.NotebookApp.notebook_dir
52,=
53,'Z:\\username_example\folder_that_you_whant'
