,0
0,New
1,to
2,multiprocessing
3,in
4,python
5,","
6,consider
7,that
8,you
9,have
10,the
11,following
12,function
13,:
14,Now
15,the
16,point
17,is
18,that
19,I
20,want
21,the
22,doit
23,.main
24,to
25,run
26,in
27,another
28,process
29,and
30,to
31,be
32,non
33,blocking
34,","
35,so
36,the
37,code
38,in
39,do_something_else
40,will
41,run
42,immediately
43,after
44,the
45,first
46,has
47,been
48,launched
49,in
50,another
51,process
52,.
53,How
54,can
55,I
56,do
57,it
58,using
59,python
60,subprocess
61,module
62,?
63,Is
64,there
65,a
66,difference
67,between
68,subprocessing
69,and
70,creating
71,new
72,process
73,aside
74,to
75,another
76,one
77,","
78,why
79,would
80,we
81,need
82,a
83,child
84,processes
85,of
86,other
87,process
88,?
89,Note
90,:
91,I
92,do
93,not
94,want
95,to
96,use
97,multithreaded
98,approach
99,here
100,..
101,EDIT
102,:
103,I
104,wondered
105,whether
106,using
107,a
108,subprocess
109,module
110,and
111,multiprocess
112,module
113,in
114,the
115,same
116,function
117,is
118,prohibited
119,?
120,Reason
121,I
122,want
123,this
124,is
125,that
126,I
127,have
128,two
129,things
130,to
131,run
132,:
133,first
134,an
135,exe
136,file
137,","
138,and
139,second
140,a
141,function
142,","
143,each
144,needs
145,it
146,own
147,process
148,.
