,0
0,Here
1,is
2,an
3,experiment
4,based
5,on
6,the
7,answers
8,in
9,this
10,thread
11,-
12,with
13,Python
14,2
15,.7.10
16,on
17,Windows
18,.
19,The
20,stack
21,-based
22,ones
23,are
24,the
25,only
26,ones
27,that
28,seem
29,to
30,give
31,reliable
32,results
33,.
34,The
35,last
36,two
37,have
38,the
39,shortest
40,syntax
41,","
42,ie
43,-
44,Here
45,'s
46,to
47,these
48,being
49,added
50,to
51,sys
52,as
53,functions
54,!
55,Credit
56,to
57,@Usagi
58,and
59,@pablog
60,Based
61,on
62,the
63,following
64,three
65,files
66,","
67,and
68,running
69,script1
70,.py
71,from
72,its
73,folder
74,with
75,python
76,script1
77,.py
78,(also
79,tried
80,execfiles
81,with
82,absolute
83,paths
84,and
85,calling
86,from
87,a
88,separate
89,folder
90,).
91,C:\testpath\script1.py: execfile('script2.py')
92,C:\testpath\script2.py: execfile('lib/script3.py')
93,C
94,:\testpath\lib\script3.py:
