,0
0,Actually
1,this
2,is
3,issue
4,in
5,PyCharm
6,utrunner
7,.py
8,who
9,runs
10,unittests
11,.
12,If
13,you
14,are
15,using
16,DDT
17,there
18,is
19,a
20,wrapper
21,@ddt
22,and
23,@data
24,-
25,it
26,is
27,responsible
28,for
29,creating
30,separate
31,tests
32,for
33,each
34,data
35,entry
36,.
37,In
38,the
39,background
40,these
41,tests
42,have
43,different
44,names
45,e
46,.g.
47,This
48,would
49,create
50,tests
51,"named:
- test_print_1_1
- test_print_2_2
When you try to run one test from the class (Right Click -> Run 'Unittest test_print')"
52,PyCharm
53,has
54,a
55,problem
56,to
57,load
58,your
59,tests
60,print_1_1
61,","
62,print_2_2
63,as
64,it
65,is
66,trying
67,to
68,load
69,test_print
70,test
71,.
72,When
73,you
74,look
75,at
76,the
77,code
78,of
79,utrunner
80,.py:
81,and
82,you
83,will
84,debug
85,it
86,you
87,see
88,that
89,issue
90,.
91,Ok
92,.
93,So
94,my
95,fix
96,for
97,that
98,is
99,to
100,load
101,proper
102,tests
103,from
104,the
105,class
106,.
107,It
108,is
109,just
110,a
111,workaround
112,and
113,it
114,is
115,not
116,perfect
117,","
118,however
119,as
120,DDT
121,is
122,adding
123,a
124,TestCase
125,as
126,another
127,method
128,to
129,the
130,class
131,it
132,is
133,hard
134,to
135,find
136,a
137,different
138,way
139,to
140,detect
141,right
142,test
143,cases
144,than
145,comparing
146,by
147,string
148,.
149,So
150,instead
151,of
152,:
153,you
154,can
155,try
156,to
157,use
158,:
159,Checking
160,if
161,digit
162,is
163,found
164,after
165,the
166,main
167,name
168,is
169,a
170,workaround
171,to
172,exclude
173,similar
174,test
175,cases
176,:
177,test_print
178,test_print_another_case
179,But
180,of
181,course
182,it
183,would
184,not
185,exclude
186,cases
187,:
188,test_if_prints_1
189,test_if_prints_2
190,So
191,in
192,the
193,worst
194,case
195,","
196,if
197,we
198,haven
199,'t
200,got
201,a
202,good
203,name
204,convention
205,we
206,will
207,run
208,similar
209,tests
210,","
211,but
212,in
213,most
214,cases
215,it
216,should
217,just
218,work
219,for
220,you
221,.
