,0
0,I
1,have
2,an
3,object
4,as
5,such
6,and
7,want
8,to
9,sort
10,it
11,by
12,time
13,(line
14,first
15,","
16,point
17,second
18,)
19,in
20,each
21,dimension
22,(simplified
23,json
24,):
25,This
26,dimention
27,could
28,be
29,deeper
30,and
31,have
32,much
33,more
34,points
35,/lines
36,within
37,each
38,other
39,.
40,The
41,sorted
42,output
43,would
44,be
45,something
46,like
47,this
48,:
49,Thanks
