,0
0,For
1,test
2,purposes
3,I
4,need
5,to
6,create
7,something
8,like
9,an
10,empty
11,object
12,with
13,some
14,particular
15,fields
16,.
17,Let
18,me
19,clarify
20,by
21,example
22,:
23,Currently
24,there
25,is
26,a
27,structure
28,:
29,The
30,thing
31,I
32,want
33,is
34,for
35,'this_has_to_be_object'
36,to
37,be
38,an
39,actual
40,object
41,to
42,which
43,I
44,can
45,add
46,some
47,fields
48,and
49,set
50,values
51,.
52,The
53,objective
54,of
55,such
56,behaviour
57,is
58,to
59,test
60,another
61,function
62,that
63,operates
64,with
65,'this_has_to_be_object'.field.
