,0
0,So
1,today
2,in
3,science
4,class
5,I
6,thought
7,of
8,making
9,a
10,python
11,script
12,for
13,basic
14,perimeter
15,of
16,a
17,quadrilateral
18,.
19,Later
20,in
21,future
22,I
23,want
24,to
25,expand
26,into
27,circle
28,and
29,other
30,shape
31,but
32,I
33,got
34,stuck
35,in
36,error
37,.
38,Please
39,help
40,.
41,My
42,code
43,:
44,https
45,://repl.it/xHG
46,And
47,the
48,output
49,comes
50,funky
51,.
52,If
53,l=2
54,and
55,b=1
56,then
57,output
58,comes
59,as
60,2211
61,.
62,Also
63,","
64,how
65,do
66,you
67,expand
68,it
69,into
70,different
71,shapes
72,?
73,I
74,was
75,thinking
76,of
77,using
78,if
79,and
80,else
81,options
82,so
83,if
84,choice = circle
85,then
86,execute
87,circle
88,code
89,elif
90,if
91,choice = triangle
92,then
93,execute
94,triangle
95,code
96,.
97,Does
98,anyone
99,have
100,a
101,better
102,idea
103,?
