,0
0,I
1,'m
2,using
3,a
4,python
5,script
6,to
7,import and
8,export
9,wavefront
10,obj
11,files
12,in
13,Blender
14,.
15,The
16,problem
17,is
18,that
19,Blender
20,adds
21,an
22,index
23,to
24,an
25,object
26,'s
27,name
28,if
29,an
30,object
31,with
32,the
33,same
34,name
35,was
36,already
37,added
38,.
39,For
40,example
41,myObject
42,becomes
43,myObject
44,.001
45,if
46,there
47,was
48,already
49,an
50,object
51,called
52,myObject
53,added
54,in
55,the
56,past
57,(even
58,if
59,said
60,object
61,was
62,removed
63,).
64,When
65,I
66,export
67,the
68,object
69,as
70,.obj
71,the
72,names
73,are
74,no
75,longer
76,the
77,same
78,as
79,before
80,.
81,How
82,do
83,I
84,reset
85,that
86,"""name-counter""?"
