,0
0,If
1,I
2,have
3,a
4,string
5,like
6,"this:
how would I take out the ""12345"" and the ""67891"", etc (the characters between the pipes)"
7,and
8,add
9,them
10,to
11,a
12,list
13,all
14,the
15,way
16,until
17,the
18,question
19,mark
20,(I
21,am
22,using
23,the
24,question
25,mark
26,in
27,my
28,code
29,as
30,a
31,terminating
32,character
33,)?
34,A
35,similar
36,question
37,has
38,been
39,asked
40,here
41,:
42,How
43,do
44,I
45,find
46,the
47,string
48,between
49,two
50,special
51,characters
52,?
53,but
54,I
55,think
56,mine
57,is
58,different
59,because
60,I
61,need
62,to
63,do
64,it
65,multiple
66,times
67,in
68,the
69,same
70,","
71,one
72,-line
73,string
74,.
75,Here
76,is
77,what
78,I
79,am
80,hoping
81,to
82,achieve
83,:
84,Thanks
85,in
86,advance
87,!!
