,0
0,For
1,Ubuntu
2,","
3,...is
4,not
5,correct
6,.
7,It
8,will
9,point
10,you
11,to
12,/usr/lib/pythonX.X/dist-packages
13,This
14,folder
15,only
16,contains
17,packages
18,your
19,operating
20,system
21,has
22,automatically
23,installed
24,for
25,programs
26,to
27,run
28,.
29,On
30,ubuntu
31,","
32,the
33,site
34,-packages
35,folder
36,that
37,contains
38,packages
39,installed
40,via
41,setup_tools
42,\easy_install\pip
43,will
44,be
45,in
46,/usr/local/lib/pythonX.X/dist-packages
47,The
48,second
49,folder
50,is
51,probably
52,the
53,more
54,useful
55,one
56,if
57,the
58,use
59,case
60,is
61,related
62,to
63,installation
64,or
65,reading
66,source
67,code
68,.
69,If
70,you
71,do
72,not
73,use
74,Ubuntu
75,","
76,you
77,are
78,probably
79,safe
80,copy
81,-pasting
82,the
83,first
84,code
85,box
86,into
87,the
88,terminal
89,.
