,0
0,As
1,explained
2,in
3,the
4,PDF
5,"specification:
http://www.adobe.com/devnet/pdf/pdf_reference.html
There is a ""/Lang"" key in the Document Catalog. In my version of the PDF specification this is explained in section 7.7.2.
This language key defines the language assumed for the complete document, with the exception of those parts that are marked differently.
So, two caveats:
1)"
6,This
7,"""/Lang"""
8,key
9,is
10,optional
11,.
12,If
13,it
14,'s
15,not
16,there
17,the
18,PDF
19,specification
20,says
21,the
22,language
23,is
24,undefined
25,.
26,2
27,)
28,This
29,"""/Lang"""
30,key
31,may
32,be
33,overwritten
34,by
35,other
36,elements
37,in
38,the
39,file
40,.
41,So
42,the
43,entire
44,document
45,may
46,be
47,English
48,","
49,but
50,specific
51,sentences
52,on
53,page
54,101
55,may
56,redefine
57,the
58,language
59,as
60,French
61,for
62,example
63,.
64,In
65,your
66,case
67,","
68,your
69,algorithm
70,should
71,first
72,try
73,to
74,find
75,the
76,overall
77,document
78,language
79,as
80,defined
81,above
82,.
83,If
84,that
85,'s
86,not
87,there
88,it
89,'s
90,up
91,to
92,you
93,what
94,to
95,do
96,.
97,You
98,could
99,search
100,the
101,complete
102,document
103,for
104,"""/Lang"""
105,keys
106,to
107,see
108,if
109,you
110,find
111,any
112,other
113,","
114,but
115,if
116,you
117,find
118,multiple
119,","
120,you
121,'ll
122,have
123,to
124,decide
125,what
126,that
127,means
128,...
