,0
0,You
1,can
2,also
3,use
4,AutoHotKey
5,with
6,a
7,simple
8,script
9,to
10,open
11,a
12,Jupyter
13,Notebook
14,server
15,in
16,a
17,default
18,directory
19,(CTRL+I)
20,or
21,a
22,path
23,highlighted
24,in
25,explorer
26,(or
27,elsewhere
28,with
29,CTRL
30,+SHIFT+I).
