,0
0,The
1,Python
2,documentation
3,says
4,Consider
5,this
6,"code:
In this example, the echo and surround modules are imported in the
  current namespace because they are defined in the sound.effects
  package when the from...import statement is executed. (This also works
  when __all__ is defined.)"
7,I
8,try
9,the
10,following
11,code
12,When
13,package
14,/__init__.py
15,is
16,empty
17,","
18,the
19,code
20,works
21,fine
22,.
23,However
24,","
25,when
26,package
27,/__init__.py
28,contains
29,__all__
30,=
31,[]
32,","
33,print
34,(sub_module)
35,will
36,raise
37,NameError
38,.
39,What
40,is
41,(This
42,also
43,works
44,when
45,all
46,is
47,defined
48,.)
49,from
50,the
51,documentation
52,means
53,?
54,The
55,codes
56,:
57,In
58,main
59,.py:
60,When
61,package
62,/__init__.py
63,is
64,empty
65,","
66,executing
67,python3
68,main
69,.py
70,gets
71,<module
72,'package.sub_module'
73,from
74,'/path/to/package/sub_module.py'
75,When
76,package
77,/__init__.py
78,contains
79,__all__
80,=
81,[]
82,","
83,executing
84,python3
85,main
86,.py
87,gets
