,0
0,Given
1,two
2,numpy
3,array
4,masks
5,","
6,created
7,with
8,the
9,3rd
10,and
11,4th
12,columns
13,of
14,data
15,of
16,7
17,columns
18,total
19,:
20,How
21,can
22,I
23,mask
24,data
25,which
26,are
27,masked
28,by
29,either
30,exp_mask
31,or
32,loggf_mask
33,?
34,The
35,logic
36,of
37,what
38,I
39,am
40,trying
41,to
42,describe
43,is
44,:
