,0
0,The
1,reason
2,you
3,'re
4,getting
5,infinite
6,recursion
7,is
8,because
9,you
10,'re
11,telling
12,Python
13,to
14,store
15,the
16,result
17,of
18,the
19,recursive
20,call
21,rec
22,('a')
23,in
24,the
25,dictionary
26,.
27,This
28,means
29,it
30,recurses
31,unconditionally
32,","
33,since
34,you
35,always
36,build
37,the
38,dictionary
39,before
40,doing
41,the
42,lookup
43,.
44,One
45,way
46,to
47,solve
48,this
49,would
50,be
51,to
52,store
53,lambda
54,functions
55,in
56,the
57,dictionary
58,","
59,and
60,then
61,only
62,call
63,the
64,one
65,you
66,get
67,.
68,In
69,this
70,version
71,","
72,the
73,recursive
74,call
75,is
76,only
77,made
78,when
79,the
80,appropriate
81,x
82,value
83,is
84,passed
85,in
86,:
87,Unfortunately
88,","
89,that
90,'s
91,a
92,bit
93,cumbersome
94,.
95,I
96,'m
97,not
98,sure
99,I
100,'d
101,bother
102,if
103,there
104,were
105,just
106,have
107,three
108,cases
109,and
110,a
111,default
112,.
113,I
114,'d
115,just
116,use
117,a
118,series
119,of
120,if
121,statements
122,","
123,even
124,though
125,that
126,might
127,not
128,be
129,as
130,efficient
131,as
132,a
133,dictionary
134,lookup
135,.
