,0
0,Another
1,option
2,is
3,to
4,use
5,a
6,dictionary
7,with
8,values
9,you
10,don
11,'t
12,care
13,about
14,.
15,E
16,".g.,"
17,You
18,can
19,treat
20,the
21,keys
22,as
23,a
24,set
25,except
26,that
27,they
28,'re
29,just
30,an
31,array
32,:
33,A
34,side
35,effect
36,of
37,this
38,choice
39,is
40,that
41,your
42,code
43,will
44,be
45,backwards
46,compatible
47,with
48,older
49,","
50,pre
51,-set
52,versions
53,of
54,Python
55,.
56,It
57,'s
58,maybe
59,not
60,the
61,best
62,answer
63,but
64,it
65,'s
66,another
67,option
68,.
69,Edit
70,:
71,You
72,can
73,even
74,do
75,something
76,like
77,this
78,to
79,hide
80,the
81,fact
82,that
83,you
84,used
85,a
86,dict
87,instead
88,of
89,an
90,array
91,or
92,set
93,:
