,0
0,0
1,)
2,After
3,calling
4,do_every
5,-
6,it
7,runs
8,the
9,worker_func
10,once
11,and
12,then
13,continues
14,.
15,yes
16,.
17,So
18,your
19,output
20,will
21,"be:
1)"
22,I
23,didn
24,'t
25,really
26,know
27,if
28,the
29,timer
30,would
31,be
32,messed
33,up
34,-
35,so
36,I
37,ran
38,a
39,test
40,using
41,htop
42,where
43,I
44,can
45,send
46,SIGCONT
47,and
48,SIGSTOP
49,to
50,any
51,process
52,-
53,so
54,","
55,I
56,ran
57,do_every
58,"(2,"
59,print_so
60,","
61,10
62,);
63,and
64,after
65,5
66,-6
67,"""stackoverflow""s"
68,I
69,stopped
70,it
71,.
72,After
73,a
74,minute
75,on
76,starting
77,it
78,-
79,it
80,spewed
81,out
82,4
83,more
84,stackoverflows
85,.
86,So
87,","
88,no
89,-
90,the
91,timer
92,is
93,not
94,messed
95,up
96,.
97,3
98,)
99,It
100,will
101,not
102,be
103,messed
104,up
105,-
106,what
107,will
108,happen
109,is
110,that
111,if
112,the
113,socket
114,has
115,a
116,timeout
117,-
118,and
119,you
120,pause
121,for
122,more
123,than
124,the
125,timeout
126,","
127,the
128,other
129,side
130,of
131,the
132,socket
133,will
134,assume
135,your
136,code
137,is
138,dead
139,and
140,will
141,give
142,a
143,timeout
144,exception
145,.
146,But
147,if
148,it
149,'s
150,for
151,less
152,than
153,the
154,timeout
155,","
156,the
157,socket
158,will
159,assume
160,it
161,was
162,a
163,temporary
164,disconnection
165,","
166,and
167,will
168,continue
169,streaming
170,the
171,data
172,after
173,that
174,.
