,0
0,readlines
1,gives
2,you
3,each
4,line
5,include
6,the
7,newline
8,at
9,the
10,end
11,of
12,the
13,line
14,.
15,So
16,you
17,'re
18,doing
19,comparisons
20,like
21,"""cat\n"""
22,in
23,"""cat,blue\n""."
24,Since
25,there
26,isn
27,'t
28,a
29,newline
30,in
31,the
32,right
33,place
34,","
35,the
36,check
37,fails
38,.
39,Try
40,this
41,to
42,strip
43,the
44,newlines
45,off
46,the
47,end
48,of
49,each
50,line
51,:
52,EDIT
53,Perhaps
54,a
55,better
56,rewrite
57,is
58,to
59,use
60,zip
61,and
62,just
63,iterate
64,through
65,the
66,files
67,:
