,0
0,Most
1,python
2,GUI
3,APIs
4,will
5,be
6,wrappers
7,around
8,the
9,most
10,common
11,c
12,/c++
13,GUI
14,APIs
15,.
16,You
17,'ve
18,got
19,a
20,python
21,wrapper
22,for
23,gtk
24,","
25,a
26,python
27,wrapper
28,for
29,qt
30,","
31,a
32,python
33,wrapper
34,for
35,".NET,"
36,etc
37,etc
38,.
39,So
40,really
41,it
42,depends
43,on
44,what
45,your
46,needs
47,are
48,.
49,If
50,you
51,are
52,looking
53,for
54,the
55,easiest
56,way
57,to
58,draw
59,native
60,-looking
61,widgets
62,on
63,Linux
64,","
65,Mac
66,","
67,and
68,Windows
69,","
70,then
71,go
72,with
73,wxPython
74,(python
75,wrapper
76,for
77,WX
78,Widgets
79,).
80,If
81,cross
82,-platform
83,isn
84,'t
85,one
86,of
87,your
88,needs
89,though
90,","
91,other
92,libraries
93,might
94,be
95,more
96,useful
97,.
