,0
0,To
1,correct
2,way
3,to
4,get
5,a
6,list
7,of
8,tuples
9,using
10,list
11,comprehensions
12,would
13,"be:
You can of course replace to_tuple()"
14,with
15,a
16,lambda
17,function
18,","
19,I
20,just
21,wanted
22,to
23,make
24,the
25,example
26,clear
27,.
28,Moreover
29,","
30,you
31,could
32,use
33,map
34,()
35,to
36,have
37,a
38,tuple
39,with
40,floats
41,instead
42,of
43,"string: return tuple(map(float,coords_str.split(',')"
44,)).
