,0
0,I
1,want
2,to
3,do
4,something
5,like
6,this
7,.
8,Let
9,'s
10,say
11,we
12,have
13,a
14,tensor
15,A
16,.
17,And
18,I
19,want
20,to
21,get
22,nonzero
23,values
24,and
25,their
26,indices
27,from
28,it
29,.
30,There
31,are
32,similar
33,operations
34,in
35,Numpy
36,.
37,np
38,.flatnonzero(A)
39,return
40,indices
41,that
42,are
43,non
44,-zero
45,in
46,the
47,flattened
48,A
49,.
50,x
51,.ravel()[np.flatnonzero(x)]
52,extract
53,elements
54,according
55,to
56,non
57,-zero
58,indices
59,.
60,Here
61,'s
62,a
63,link
64,for
65,these
66,operations
67,.
68,How
69,can
70,I
71,do
72,somthing
73,like
74,above
75,Numpy
76,operations
77,in
78,Tensorflow
79,with
80,python
81,?
82,(Whether
83,a
84,matrix
85,is
86,flattened
87,or
88,not
89,doesn
90,'t
91,really
92,matter
93,.)
