,0
0,Automatically
1,log
2,your
3,500s
4,","
5,that
6,"way:
You know when they occur.
You don't need to rely on users sending you stacktraces.
Joel recommends even going so far as automatically creating tickets in your bug tracker when your application experiences a failure. Personally, I create a (private)"
7,RSS
8,feed
9,with
10,the
11,stacktraces
12,","
13,urls
14,","
15,etc
16,.
17,that
18,the
19,developers
20,can
21,subscribe
22,to
23,.
24,Showing
25,stack
26,traces
27,to
28,your
29,users
30,on
31,the
32,other
33,hand
34,could
35,possibly
36,leak
37,information
38,that
39,malicious
40,users
41,could
42,use
43,to
44,attack
45,your
46,site
47,.
48,Overly
49,detailed
50,error
51,messages
52,are
53,one
54,of
55,the
56,classic
57,stepping
58,stones
59,to
60,SQL
61,injection
62,attacks
63,.
64,Edit
65,(added
66,code
67,sample
68,to
69,capture
70,traceback
71,):
72,You
73,can
74,get
75,the
76,exception
77,information
78,from
79,the
80,sys
81,.exc_info
82,call
83,.
84,While
85,formatting
86,the
87,traceback
88,for
89,display
90,comes
91,from
92,the
93,traceback
94,module
95,:
96,Prints
97,:
