,0
0,Some
1,basic
2,question
3,from
4,beginner
5,.
6,Is
7,there
8,a
9,way
10,to
11,"""push"""
12,attribute
13,to
14,a
15,decorated
16,function
17,not
18,using
19,function
20,arguments
21,?
22,Thanks
23,in
24,advance
25,.
