,0
0,This
1,program
2,randomly
3,generates
4,weights
5,for
6,several
7,artificial
8,neural
9,networks
10,using
11,a
12,loop
13,","
14,calculates
15,the
16,output
17,of
18,the
19,network
20,and
21,appends
22,that
23,to
24,the
25,end
26,of
27,each
28,array
29,","
30,then
31,appends
32,the
33,cost
34,to
35,the
36,end
37,of
38,each
39,array
40,.
41,When
42,run
43,without
44,sorting
45,the
46,arrays
47,this
48,program
49,does
50,all
51,calculations
52,correctly
53,","
54,but
55,when
56,I
57,try
58,to
59,sort
60,the
61,array
62,by
63,the
64,last
65,item
66,in
67,each
68,array
69,it
70,seems
71,like
72,it
73,breaks
74,the
75,loop
76,even
77,though
78,the
79,sort
80,function
81,is
82,called
83,after
84,all
85,the
86,other
87,functions
88,.
