,0
0,I
1,have
2,fields
3,in
4,models
5,.py
6,which
7,are
8,EmailField
9,and
10,URLField
11,.
12,When
13,I
14,call
15,get_internal_type
16,()
17,on
18,these
19,the
20,method
21,returns
22,CharField
23,instead
24,of
25,EmailField
26,and
27,URLField
28,.
29,I
30,want
31,it
32,to
33,be
34,EmailField
35,and
36,URLField
37,for
38,further
39,processing
40,.
