,0
0,If
1,you
2,are
3,using
4,ipython
5,in
6,windows
7,","
8,then
9,follow
10,the
11,steps
12,:
13,navigate
14,to
15,ipython
16,notebook
17,in
18,programs
19,and
20,right
21,click
22,on
23,it
24,and
25,go
26,to
27,properties
28,.
29,In
30,shortcut
31,Tab
32,","
33,change
34,the
35,'Start
36,in
37,'
38,directory
39,to
40,your
41,desired
42,directory
43,.
44,Restart
45,the
46,kernal
47,.
