,0
0,Sadly
1,","
2,this
3,is
4,Windows
5,","
6,so
7,WinPcap
8,won
9,'t
10,help
11,;
12,libpcap
13,1
14,.1.0
15,and
16,later
17,can
18,read
19,pcap
20,-ng
21,files
22,","
23,but
24,there
25,is
26,currently
27,no
28,version
29,of
30,WinPcap
31,based
32,on
33,a
34,version
35,of
36,libpcap
37,with
38,pcap
39,-ng
40,support
41,.
42,I
43,".e.,"
44,currently
45,","
46,the
47,first
48,piece
49,of
50,software
51,to
52,try
53,would
54,be
55,VirtualBox
56,","
57,Parallels
58,Workstation
59,","
60,or
61,VMware
62,Workstation
63,","
64,and
65,the
66,next
67,piece
68,of
69,software
70,to
71,try
72,would
73,be
74,some
75,Linux
76,distribution
77,running
78,on
79,your
80,Windows
81,machine
82,under
83,the
84,virtualization
85,software
86,.
87,Sorry
88,.
89,"(Yes,"
90,I
91,have
92,to
93,find
94,the
95,time
96,to
97,do
98,some
99,libpcap
100,infrastructure
101,work
102,to
103,make
104,it
105,easier
106,for
107,the
108,WinPcap
109,people
110,to
111,make
112,their
113,remote
114,capture
115,support
116,work
117,with
118,newer
119,versions
120,of
121,libpcap
122,.
123,Sadly
124,","
125,there
126,are
127,only
128,24
129,hours
130,in
131,a
132,day
133,","
134,and
135,a
136,ton
137,of
138,other
139,things
140,to
141,do
142,competing
143,for
144,the
145,hours
146,that
147,remain
148,after
149,such
150,frivolities
151,as
152,eating
153,and
154,sleeping
155,.
156,:-))
157,A
158,workaround
159,for
160,that
161,particular
162,issue
163,would
164,be
165,either
166,to
167,save
168,a
169,capture
170,from
171,Wireshark
172,in
173,pcap
174,format
175,rather
176,than
177,pcap
178,-ng
179,format
180,or
181,to
182,use
183,Wireshark
184,tools
185,such
186,as
187,editcap
188,(which
189,can
190,handle
191,pcap
192,-ng
193,files
194,on
195,Windows
196,","
197,as
198,they
199,don
200,'t
201,use
202,libpcap
203,/WinPcap
204,to
205,read
206,capture
207,files
208,)
209,to
210,convert
211,from
212,pcap
213,-ng
214,to
215,pcap
216,.
217,There
218,are
219,a
220,couple
221,of
222,Python
223,wrappers
224,for
225,libpcap
226,/WinPcap
227,-
228,python
229,-libpcap
230,and
231,Pcapy
232,.
233,The
234,python
235,-libpcap
236,page
237,has
238,a
239,daemon
240,and
241,a
242,penguin
243,on
244,it
245,","
246,so
247,they
248,'re
249,only
250,advertising
251,BSD
252,and
253,Linux
254,support
255,;
256,it
257,might
258,work
259,on
260,other
261,UN
262,"*Xes,"
263,as
264,there
265,shouldn
266,'t
267,be
268,major
269,differences
270,in
271,the
272,way
273,you
274,hook
275,into
276,libpcap
277,","
278,but
279,might
280,not
281,work
282,on
283,Windows
284,.
285,Pcapy
286,","
287,however
288,","
289,explicitly
290,mentions
291,WinPcap
292,and
293,Win32
294,binaries
295,.
