,0
0,You
1,could
2,use
3,the
4,split
5,command
6,.
7,For
8,ex
9,",:-"
10,If
11,you
12,want
13,to
14,do
15,this
16,from
17,python
18,","
19,you
20,could
21,use
22,subprocess
23,.check_call()
