,0
0,Two
1,options
2,that
3,don
4,'t
5,require
6,copying
7,the
8,whole
9,set
10,:
11,Or
12,...
13,But
14,in
15,general
16,","
17,sets
18,don
19,'t
20,support
21,indexing
22,or
23,slicing
24,.
