,0
0,I
1,was
2,getting
3,this
4,error
5,when
6,I
7,was
8,trying
9,to
10,install
11,graph
12,-tool
13,using
14,outdated
15,an
16,autoconf
17,/
18,automake
19,/
20,pkg
21,-config
22,combination
23,(installed
24,using
25,yum
26,in
27,CentOS
28,5
29,.10).
30,Installing
31,those
32,packages
33,from
34,source
35,fixed
36,the
37,problem
38,...
39,although
40,I
41,'m
42,not
43,sure
44,how
45,this
46,related
47,to
48,my
49,python
50,installation
51,....
