,0
0,When
1,the
2,character
3,sequence
4,\t
5,is
6,found
7,in
8,a
9,string
10,","
11,it
12,will
13,be
14,replaced
15,by
16,a
17,TAB
18,character
19,.
20,You
21,can
22,actually
23,see
24,this
25,in
26,the
27,error
28,message
29,.
30,I
31,'d
32,recommend
33,always
34,using
35,the
36,forward
37,slash
38,/
39,as
40,the
41,directory
42,separator
43,","
44,even
45,on
46,Windows
47,.
48,Alternatively
49,prefix
50,the
51,string
52,with
53,an
54,r
55,like
56,this
57,:
58,r
59,"""does"
60,not
61,replace
62,\t
63,with
64,"<tab>.""."
65,You
66,might
67,want
68,to
69,read
70,up
71,on
72,string
73,literals
74,:
75,https
76,://docs.python.org/2.0/ref/strings.html.
