,0
0,ByteString
1,in
2,Java
3,is
4,just
5,an
6,immutable
7,byte
8,[]
9,.
10,The
11,Python
12,2
13,equivalent
14,is
15,str
16,.
17,It
18,is
19,a
20,binary
21,representation
22,.
23,If
24,you
25,wanted
26,to
27,save
28,the
29,image
30,to
31,disk
32,","
33,you
34,would
35,:
