,0
0,It
1,turns
2,out
3,this
4,is
5,cause
6,by
7,the
8,Content
9,-Type
10,setting
11,:
12,On
13,the
14,BaseHandler
15,:
16,But
17,actually
18,in
19,the
20,request
21,header
22,:
23,'Content-Type':
24,'application/json;
25,charset=utf
26,-8'
27,This
28,string
29,doesn
30,'t
31,match
32,at
33,all
34,.
35,But
36,even
37,after
38,setting
39,the
40,Content
41,-Type
42,=
43,"""application/json"""
44,from
45,the
46,client
47,","
48,the
49,string
50,appended
51,""";"
52,charset=utf
53,"-8"""
54,again
55,.
56,The
57,only
58,way
59,I
60,fixed
61,this
62,is
63,change
64,the
65,basehandler
66,code
67,to
68,:
69,It
70,fixed
71,my
72,problem
73,.
74,But
75,still
76,","
77,anybody
78,know
79,where
80,"""charset=utf-8"""
81,come
82,from
83,?
84,Is
85,it
86,automatically
87,set
88,up
89,by
90,AFNetworking
91,?
92,Thanks
93,!
