,0
0,It
1,looks
2,like
3,everything
4,below
5,the
6,with
7,statement
8,should
9,be
10,indented
11,one
12,more
13,level
14,.
15,Your
16,method
17,seems
18,like
19,a
20,good
21,start
22,","
23,but
24,it
25,will
26,not
27,work
28,if
29,there
30,are
31,more
32,than
33,2
34,groups
35,on
36,one
37,line
38,.
39,The
40,following
41,code
42,takes
43,care
44,of
45,that
46,and
47,simplifies
48,things
49,a
50,bit
51,:
