,0
0,Here
1,'s
2,one
3,way
4,","
5,using
6,recursion
7,","
8,though
9,you
10,can
11,alternatively
12,do
13,it
14,iteratively
15,with
16,a
17,loop
18,","
19,and
20,join
21,the
22,lists
23,for
24,each
25,n
26,:
27,or
28,using
29,a
30,list
31,comprehension
32,:
