,0
0,Is
1,there
2,a
3,way
4,to
5,do
6,a
7,case
8,-insensitive
9,search
10,in
11,enchant
12,?
13,I
14,am
15,trying
16,to
17,achieve
18,the
19,following
20,:
21,Both
22,cases
23,should
24,return
25,True
