,0
0,You
1,are
2,running
3,Jython
4,code
5,inside
6,of
7,your
8,R
9,environment
10,","
11,so
12,you
13,'re
14,looking
15,for
16,a
17,way
18,to
19,send
20,an
21,attachment
22,using
23,the
24,Jython
25,language
26,","
27,not
28,R
29,.
30,Since
31,Jython
32,is
33,basically
34,Python
35,","
36,here
37,is
38,a
39,way
40,to
41,send
42,an
43,email
44,with
45,an
46,attachment
47,with
48,Python
49,:
50,How
51,to
52,send
53,email
54,attachments
55,with
56,Python
57,.
58,You
59,will
60,just
61,have
62,to
63,hack
64,together
65,that
66,code
67,into
68,yours
69,.
