,0
0,Using
1,named
2,groups
3,and
4,a
5,dispatch
6,table
7,:
8,With
9,a
10,little
11,bit
12,of
13,introspection
14,you
15,can
16,auto
17,-generate
18,the
19,regexp
20,and
21,the
22,dispatch
23,table
24,.
