,0
0,I
1,need
2,a
3,str
4,object
5,created
6,out
7,of
8,the
9,text
10,displayed
11,in
12,help
13,(some_object).
14,simply
15,typecasting
16,to
17,str
18,doesn
19,'t
20,work
21,.
22,Whats
23,the
24,correct
25,way
26,to
27,do
28,this
29,?
