,0
0,Installing
1,scientific
2,Python
3,modules
4,from
5,sources
6,on
7,Windows
8,is
9,a
10,bit
11,complex
12,and
13,not
14,very
15,maintainable
16,.
17,A
18,more
19,reliable
20,solution
21,is
22,to
23,use
24,a
25,scientific
26,python
27,distribution
28,","
29,such
30,as
31,Anaconda
32,or
33,Enthought
34,Canopy
35,.
36,Edit
37,:
38,I
39,understand
40,this
41,answer
42,is
43,opinion
44,based
45,","
46,however
47,I
48,am
49,not
50,aware
51,of
52,other
53,simple
54,and
55,open
56,-source
57,way
58,to
59,deploy
60,scientific
61,python
62,modules
63,on
64,Windows
65,.
66,Sure
67,you
68,could
69,install
70,scipy
71,from
72,sources
73,or
74,with
75,pip
76,","
77,however
78,in
79,a
80,wider
81,picture
82,","
83,if
84,you
85,need
86,Numpy
87,","
88,Scipy
89,","
90,IPython
91,and
92,Matplotlib
93,","
94,etc
95,.
96,that
97,'s
98,just
99,not
100,a
101,workable
102,solution
103,.
