,0
0,I
1,am
2,trying
3,to
4,get
5,data
6,data
7,from
8,backend
9,through
10,ajax
11,in
12,django
13,.
14,But
15,i
16,am
17,getting
18,error
19,over
20,there
21,.
22,It
23,directly
24,going
25,to
26,the
27,error
28,function
29,of
30,ajax
31,.
32,But
33,in
34,view
35,data
36,is
37,getting
38,printed
39,.
40,views
41,.py
42,ajax
43,call
44,is
45,please
46,help
47,me
48,out
49,when
50,i
51,print
52,print
53,response
54,i
55,am
56,getting
57,the
58,data
59,in
60,view
61,.
62,Data
63,is
64,not
65,getting
66,passed
67,to
68,the
69,ajax
70,success
71,function
72,.
