,0
0,I
1,have
2,a
3,list
4,of
5,64
6,bits
7,.
8,Here
9,each
10,and
11,every
12,bit
13,represents
14,a
15,feature
16,.
17,If
18,a
19,bit
20,is
21,1
22,then
23,that
24,particular
25,feature
26,is
27,supported
28,else
29,not
30,.
31,Is
32,there
33,any
34,way
35,were
36,i
37,can
38,check
39,the
40,bit
41,and
42,just
43,return
44,its
45,associated
46,feature
47,if
48,it
49,is
50,1
51,.
52,Input
53,:
54,1111111
55,Output
56,:
57,If
58,all
59,bits
60,are
61,one
62,then
63,I
64,need
65,to
66,print
67,all
68,eight
69,features
70,masked
71,in
72,it
73,.
