,0
0,i
1,'m
2,trying
3,define
4,a
5,function
6,that
7,return
8,a
9,list
10,when
11,i
12,specify
13,an
14,object
15,","
16,and
17,it
18,returns
19,a
20,list
21,of
22,all
23,the
24,objects
25,in
26,the
27,scene
28,with
29,*_control
30,when
31,i
32,don
33,'t
34,specify
35,anything
36,..
37,that
38,'s
39,my
40,function
41,but
42,it
43,doesn
44,'t
45,work
46,....
47,i
48,'m
49,working
50,with
51,maya
52,then
53,..
54,when
55,i
56,don
57,'t
58,specify
59,anything
60,it
61,returns
62,an
63,error
64,:
65,Error: line 1: TypeError: file  line 1: correct_value()
66,takes
67,exactly
68,1
69,argument
70,(0
71,given
72,)
73,what
74,'s
75,wrong
76,??
