,0
0,It
1,'s
2,not
3,much
4,information
5,you
6,gave
7,us
8,..
9,but
10,when
11,I
12,take
13,a
14,look
15,at
16,the
17,Traceback
18,it
19,says
20,File
21,'menu/tests.py'.
22,So
23,if
24,the
25,views
26,.py
27,is
28,also
29,inside
30,the
31,menu
32,Folder
33,you
34,just
35,can
36,write
37,:
38,If
39,the
40,views
41,.py
42,is
43,in
44,the
45,main
46,folder
47,you
48,could
49,write
50,:
