,0
0,My
1,main
2,goal
3,is
4,to
5,check
6,an
7,FTP
8,server
9,at
10,anytime
11,for
12,a
13,new
14,file
15,hits
16,and
17,then
18,generate
19,a
20,.txt
21,file
22,with
23,only
24,the
25,new
26,files
27,copied
28,there
29,.
30,If
31,there
32,are
33,no
34,new
35,files
36,then
37,it
38,returns
39,nothing
40,.
41,Here
42,is
43,what
44,I
45,have
46,so
47,far
48,.
49,I
50,have
51,started
52,by
53,copying
54,the
55,files
56,from
57,the
58,server
59,into
60,oldlist
61,".txt,"
62,then
63,connecting
64,to
65,the
66,FTP
67,site
68,and
69,comparing
70,data
71,from
72,newlist
73,.txt
74,and
75,oldlist
76,.txt
77,and
78,the
79,differences
80,I
81,want
82,in
83,Temporary
84,FTP
85,file
86,changes
87,.txt.
88,Each
89,time
90,I
91,connect
92,I
93,will
94,change
95,newlist
96,.txt
97,and
98,make
99,it
100,the
101,oldlist
102,.txt
103,so
104,that
105,I
106,can
107,compare
108,the
109,next
110,time
111,I
112,connect
113,.
114,Is
115,there
116,a
117,better
118,way
119,to
120,do
121,this
122,?
123,My
124,lists
125,seem
126,to
127,never
128,change
129,data
130,each
131,time
132,.
133,Sorry
134,if
135,this
136,is
137,confusing
138,thanks
139,.
