,0
0,I
1,am
2,looking
3,for
4,guidance
5,in
6,how
7,to
8,achieve
9,start
10,/
11,stop
12,functionality
13,of
14,a
15,function
16,","
17,which
18,makes
19,a
20,restAPI
21,to
22,retrieve
23,data
24,in
25,JSON
26,format
27,continuously
28,","
29,by
30,clicking
31,a
32,button
33,on
34,a
35,rendered
36,html
37,page
38,through
39,webapp2
40,and
41,hosted
42,on
43,GAE
44,?
45,The
46,current
47,behaviour
48,is
49,once
50,the
51,http
52,request
53,is
54,completed
55,the
56,function
57,that
58,was
59,called
60,of
61,course
62,stops
63,(while
64,self
65,._running
66,==
67,True
68,)(normal
69,behaviour
70,according
71,to
72,the
73,GAE
74,documentation
75,).
76,main
77,.py
78,:
79,page
80,.html
81,:
