,0
0,I
1,am
2,trying
3,to
4,find
5,the
6,averages
7,of
8,some
9,elements
10,in
11,a
12,nested
13,list
14,.
15,I
16,need
17,to
18,calculate
19,the
20,average
21,of
22,the
23,numbers
24,in
25,each
26,sub
27,-list
28,and
29,order
30,the
31,sub
32,-lists
33,in
34,descending
35,order
36,of
37,the
38,calculated
39,averages
40,in
41,Python
42,3
43,.
44,How
45,do
46,I
47,output
48,the
49,list
50,with
51,the
52,names
53,and
54,their
55,averages
56,next
57,to
58,them
59,?
60,I
61,have
62,tried
63,the
64,avg
65,function
66,but
67,got
68,stuck
69,.
