,0
0,I
1,'m
2,currently
3,reading
4,a
5,config
6,file
7,getting
8,all
9,values
10,from
11,a
12,specific
13,section
14,and
15,printing
16,them
17,however
18,","
19,instead
20,of
21,printing
22,them
23,I
24,would
25,like
26,to
27,create
28,a
29,new
30,config
31,file
32,with
33,just
34,that
35,section
36,I
37,am
38,reading
39,.
40,How
41,would
42,I
43,go
44,about
45,this
46,?
47,code
48,config
49,ini
50,Also
51,while
52,I
53,'m
54,here
55,","
56,I
57,'m
58,not
59,sure
60,how
61,I
62,would
63,get
64,this
65,to
66,work
67,with
68,encoded
69,strings
70,like
71,"""ñ"""
72,as
73,it
74,errors
75,","
76,however
77,I
78,need
79,my
80,new
81,config
82,file
83,exactly
84,how
85,I
86,'m
87,reading
88,it
89,.
