,0
0,If
1,you
2,have
3,a
4,txt
5,file
6,with
7,the
8,separated
9,-comma
10,theta
11,values
12,in
13,the
14,first
15,line
16,and
17,the
18,number
19,of
20,bins
21,in
22,the
23,second
24,line
25,:
26,You
27,can
28,add
29,this
30,:
31,Example
32,:
33,http
34,://docs.scipy.org/doc/numpy/reference/generated/numpy.genfromtxt.html
