,0
0,The
1,most
2,obvious
3,(and
4,I
5,would
6,argue
7,most
8,readable
9,)
10,answer
11,is
12,to
13,not
14,use
15,a
16,list
17,comprehension
18,or
19,generator
20,expression
21,","
22,but
23,rather
24,a
25,real
26,generator
27,:
28,It
29,takes
30,more
31,horizontal
32,space
33,","
34,but
35,it
36,'s
37,much
38,easier
39,to
40,see
41,what
42,it
43,does
44,at
45,a
46,glance
47,","
48,and
49,you
50,end
51,up
52,not
53,repeating
54,yourself
55,.
