,0
0,Looking
1,at
2,the
3,console
4,","
5,your
6,.py
7,file
8,is
9,also
10,called
11,tensorflow
12,","
13,so
14,when
15,you
16,do
17,import tensorflow
18,as
19,tf
20,","
21,you
22,end
23,up
24,trying
25,to
26,import things
27,from
28,the
29,same
30,file
31,.
32,Rename
33,your
34,own
35,file
36,to
37,something
38,else
39,","
40,such
41,as
42,tensorflow_test_1
43,.py
44,or
45,whatnot
46,.
47,:)
