,0
0,The
1,suggestions
2,marked
3,as
4,best
5,are
6,all
7,true
8,if
9,your
10,script
11,consists
12,of
13,only
14,one
15,file
16,.
17,If
18,you
19,want
20,to
21,find
22,out
23,the
24,name
25,of
26,the
27,executable
28,(i.e.
29,the
30,root
31,file
32,passed
33,to
34,the
35,python
36,interpreter
37,for
38,the
39,current
40,program
41,)
42,from
43,a
44,file
45,that
46,may
47,be
48,imported
49,as
50,a
51,module
52,","
53,you
54,need
55,to
56,do
57,this
58,(let's
59,assume
60,this
61,is
62,in
63,a
64,file
65,named
66,foo
67,.py):
68,import inspect
69,print
70,inspect
71,.stack()[-1][1]
72,Because
73,the
74,last
75,thing
76,([-1])
77,on
78,the
79,stack
80,is
81,the
82,first
83,thing
84,that
85,went
86,into
87,it
88,(stacks
89,are
90,LIFO
91,/FILO
92,data
93,structures
94,).
95,Then
96,in
97,file
98,bar
99,.py
100,if
101,you
102,import foo
103,it
104,'ll
105,print
106,bar
107,".py,"
108,rather
109,than
110,foo
111,".py,"
112,which
113,would
114,be
115,the
116,value
117,of
118,all
119,of
120,"these:
__file__
inspect.getfile(inspect.currentframe()"
121,)
122,inspect
123,.stack()[0][1]
