,0
0,I
1,was
2,encountering
3,the
4,same
5,error
6,with
7,impyla
8,on
9,an
10,Anaconda
11,Python
12,3
13,.6
14,distribution
15,on
16,Windows
17,.
18,Instead
19,of
20,installing
21,using
22,pip
23,","
24,I
25,was
26,able
27,to
28,get
29,it
30,working
31,using
32,:
33,https
34,://anaconda.org/anaconda/impyla
