,0
0,Came
1,up
2,with
3,my
4,own
5,answer
6,after
7,a
8,minute
9,of
10,thought
11,.
12,It
13,can
14,be
15,done
16,with
17,nested
18,comprehensions
19,:
20,I
21,guess
22,that
23,works
24,","
25,though
26,I
27,find
28,nested
29,comprehensions
30,are
31,only
32,marginally
33,readable
