,0
0,Let
1,'s
2,say
3,a
4,input
5,text
6,file
7,"""input_msg.txt"""
8,file
9,contains
10,follwing
11,records
12,..
13,Jan
14,1
15,"02:32:40 hello welcome to python world
Jan 1 02:32:40 hello welcome to python world
Mar 31 23:31:55 learn python
Mar 31 23:31:55 learn python be smart
Mar 31 23:31:56 python is good scripting language
Jan 1 00:00:01 hello welcome to python world
Jan 1 00:00:02 hello welcome to python world
Mar 31 23:31:55 learn python
Mar 31 23:31:56 python is good scripting language  
The expected output file ( Let's say  outputfile.txt )"
16,should
17,contain
18,below
19,records
20,...
21,Jan
22,1
23,"02:32:40 hello welcome to python world
Jan 1 02:32:40 hello welcome to python world
Mar 31 23:31:55 learn python
Mar 31 23:31:55 learn python be smart
Mar 31 23:31:56 python is good scripting language
Jan 1 00:00:01 hello welcome to python world
Jan 1 00:00:02 hello welcome to python world  
Note: I need all the records (including duplicate)"
24,which
25,are
26,starting
27,with
28,"""Jan"
29,1
30,"()"""
31,and
32,also
33,I
34,don
35,'t
36,need
37,Duplicate
38,records
39,not
40,starting
41,with
42,"""Jan"
43,1
44,"()"""
45,I
46,have
47,tried
48,the
49,following
50,program
51,where
52,all
53,the
54,duplicate
55,records
56,are
57,getting
58,deleted
59,.
60,Oputput
61,of
62,my
63,program
64,are
65,below
66,:
67,Jan
68,1
69,02
70,:32:40
71,hello
72,welcome
73,to
74,python
75,world
76,Mar
77,31
78,23
79,:31:55
80,learn
81,python
82,Mar
83,31
84,23
85,:31:55
86,learn
87,python
88,be
89,smart
90,Mar
91,31
92,23
93,:31:56
94,python
95,is
96,good
97,scripting
98,language
99,Jan
100,1
101,00
102,:00:01
103,hello
104,welcome
105,to
106,python
107,world
108,Your
109,help
110,would
111,be
112,appreciated
113,!!!
