,0
0,I
1,want
2,to
3,parse
4,logic
5,strings
6,and
7,get
8,all
9,the
10,combinations
11,of
12,elements
13,that
14,are
15,in
16,an
17,"""and"""
18,logic
19,.
20,For
21,instance
22,","
23,for
24,the
25,string
26,'(
27,A
28,and
29,(
30,B
31,or
32,C
33,)
34,)'
35,I
36,should
37,get
38,"[[A,B],[A,C]]"
39,and
40,for
41,the
42,string
43,'(
44,A
45,and
46,B
47,and
48,(
49,C
50,or
51,D
52,and
53,F
54,)
55,or
56,F
57,and
58,G
59,)'
60,I
61,should
62,get
63,"[[A,B,C],[A,B,D,F],[F,G]]."
64,I
65,'m
66,trying
67,to
68,use
69,pyparsing
70,.
71,Following
72,this
73,post
74,here
75,parsing
76,a
77,complex
78,logical
79,expression
80,in
81,pyparsing
82,in
83,a
84,binary
85,tree
86,fashion
87,I
88,manage
89,to
90,get
91,a
92,nested
93,list
94,with
95,the
96,letters
97,grouped
98,according
99,to
100,preferences
101,"(""and"""
102,has
103,preference
104,over
105,"""or"","
106,and
107,parenthesis
108,overrides
109,this
110,):
111,Which
112,gives
113,:
114,"[[[[['A'],"
115,"'and',"
116,"['B'],"
117,"'and',"
118,"[[['C'],"
119,"'or',"
120,"[['D'],"
121,"'and',"
122,"['F']]]]],"
123,"'or',"
124,"[['F'],"
125,"'and',"
126,['G']]]]]
127,Now
128,how
129,can
130,I
131,process
132,this
133,result
134,to
135,achieve
136,the
137,desired
138,output
139,?
140,I
141,would
142,be
143,greateful
144,for
145,any
146,help
147,.
148,I
149,tried
150,pyparsing
151,but
152,I
153,'m
154,open
155,to
156,other
157,modules
158,which
159,may
160,be
161,better
162,.
163,Thanks
164,in
165,advance
166,.
