,0
0,ElementTree
1,1
2,.3
3,(unfortunately
4,not
5,1
6,.2
7,which
8,is
9,the
10,one
11,included
12,with
13,Python
14,)
15,supports
16,XPath
17,like
18,"this:
Then you can do 
lxml.etree (which also provides the ElementTree interface)"
19,will
20,also
21,work
22,in
23,the
24,same
25,way
26,.
