,0
0,In
1,2
2,".x,"
3,use
4,raw_input
5,()
6,instead
7,of
8,input
9,()
10,-
11,this
12,is
13,because
14,in
15,Python
16,2
17,".x,"
18,input
19,()
20,parses
21,the
22,user
23,'s
24,input
25,as
26,Python
27,code
28,","
29,which
30,is
31,dangerous
32,and
33,slow
34,.
35,raw_input
36,()
37,just
38,gives
39,you
40,the
41,string
42,.
43,In
44,3
45,".x,"
46,they
47,changed
48,input
49,()
50,to
51,work
52,that
53,way
54,as
55,it
56,is
57,what
58,you
59,generally
60,want
61,.
62,This
63,is
64,a
65,simple
66,list
67,comprehension
68,that
69,takes
70,the
71,split
72,components
73,of
74,the
75,input
76,(using
77,str
78,".split(),"
79,which
80,splits
81,on
82,whitespace
83,)
84,and
85,makes
86,each
87,component
88,an
89,integer
90,.
