,0
0,I
1,'ve
2,written
3,a
4,bunch
5,of
6,.py
7,files
8,","
9,in
10,the
11,standard
12,package
13,structure
14,","
15,with
16,scripts
17,and
18,__init__
19,.py
20,in
21,each
22,subdirectory
23,.
24,Many
25,of
26,these
27,.py
28,modules
29,import from
30,each
31,other
32,using
33,'absolute
34,imports
35,"',"
36,such
37,as
38,Each
39,one
40,has
41,a
42,run
43,function
44,and
45,has
46,I
47,want
48,to
49,run
50,a
51,single
52,command
53,-line
54,command
55,that
56,will
57,a
58,series
59,of
60,these
61,modules
62,.
63,I
64,'m
65,currently
66,using
67,a
68,shell
69,script
70,","
71,of
72,the
73,form
74,Currently
75,","
76,if
77,there
78,is
79,an
80,error
81,in
82,run_second
83,","
84,it
85,'ll
86,just
87,skip
88,to
89,run_third
90,","
91,but
92,I
93,'d
94,like
95,it
96,to
97,stop
98,and
99,alert
100,me
101,to
102,the
103,exception
104,.
105,One
106,approach
107,","
108,mentioned
109,in
110,this
111,answer
112,","
113,is
114,but
115,this
116,seems
117,a
118,bit
119,cumbersome
120,and
121,repetitive
122,.
123,Is
124,there
125,a
126,nice
127,way
128,to
129,do
130,this
131,in
132,Python
133,?
